GEOID,state,delta
28119.0,Mississippi,38.95988112927191
28121.0,Mississippi,-52.68289574305378
28123.0,Mississippi,-17.62022429195971
28125.0,Mississippi,35.93607305936072
28127.0,Mississippi,-30.817059287152993
28129.0,Mississippi,-56.52287924478824
28131.0,Mississippi,-52.98793470546486
28133.0,Mississippi,40.95644926026255
28135.0,Mississippi,14.906303236797271
28137.0,Mississippi,-30.69579427195322
28139.0,Mississippi,-58.45154304277206
28141.0,Mississippi,-73.6710070481424
28143.0,Mississippi,50.85506027474068
28145.0,Mississippi,-62.83054975643702
28147.0,Mississippi,-18.2974418268536
28149.0,Mississippi,-2.487639060568597
28151.0,Mississippi,36.469539375928676
28153.0,Mississippi,-25.69017606000625
28155.0,Mississippi,-58.334977313079506
28157.0,Mississippi,36.486486486486484
28159.0,Mississippi,-11.935592838644297
28161.0,Mississippi,-13.06565739674182
28163.0,Mississippi,7.656405163853037
29001.0,Missouri,-24.740856639937412
29003.0,Missouri,-50.54704595185996
29005.0,Missouri,-55.76358296622614
29007.0,Missouri,-43.8425603816718
29009.0,Missouri,-59.691886340294424
29011.0,Missouri,-70.11281360498401
29013.0,Missouri,-54.63043749220991
29015.0,Missouri,-55.71305841924399
29017.0,Missouri,-72.62156448202961
29019.0,Missouri,5.872323174512324
29021.0,Missouri,-26.100002804341116
29023.0,Missouri,-61.49834868764124
29025.0,Missouri,-55.51948051948051
29027.0,Missouri,-42.03615901630803
29029.0,Missouri,-54.08190459269788
29031.0,Missouri,-50.016199578810955
29033.0,Missouri,-62.7149736299014
29035.0,Missouri,-66.38537271448664
29037.0,Missouri,-35.79525397136693
29039.0,Missouri,-63.77226463104324
29041.0,Missouri,-51.952632905013864
29043.0,Missouri,-54.027112277575796
29045.0,Missouri,-53.93468118195957
29047.0,Missouri,-11.047778100493758
29049.0,Missouri,-44.03409090909092
29051.0,Missouri,-36.664526141167656
29053.0,Missouri,-46.23090408214375
29055.0,Missouri,-60.84983498349835
29057.0,Missouri,-64.46469248291572
29059.0,Missouri,-62.02871326982424
29061.0,Missouri,-56.69357083217366
29063.0,Missouri,-59.120592076621676
29065.0,Missouri,-68.06066853188044
29067.0,Missouri,-67.53675367536754
29069.0,Missouri,-53.564000756286624
29071.0,Missouri,-46.07387304691398
29073.0,Missouri,-55.742108797850904
29075.0,Missouri,-55.833059480775546
29077.0,Missouri,-27.320844069921307
29079.0,Missouri,-62.22737819025521
29081.0,Missouri,-64.81431282190296
29083.0,Missouri,-47.820798702615036
29085.0,Missouri,-53.471634208298056
29087.0,Missouri,-67.04883227176221
29089.0,Missouri,-40.96138044371406
29091.0,Missouri,-63.08794041821827
29093.0,Missouri,-52.471304755212
29095.0,Missouri,-11.727023517529929
29097.0,Missouri,-50.69320862475686
29099.0,Missouri,-35.2679832075152
29101.0,Missouri,-36.85879235282982
29103.0,Missouri,-55.45454545454545
29105.0,Missouri,-64.34490062924428
29107.0,Missouri,-43.682287729906776
29109.0,Missouri,-60.951241399940166
29111.0,Missouri,-54.084380610412936
29113.0,Missouri,-50.412627193333876
29115.0,Missouri,-50.975478790048335
29117.0,Missouri,-56.28406790219592
29119.0,Missouri,-63.94079107012861
29121.0,Missouri,-55.76695971657263
29123.0,Missouri,-58.203345235857924
29125.0,Missouri,-61.488888888888894
29127.0,Missouri,-49.659916524965226
29129.0,Missouri,-72.77936962750717
29131.0,Missouri,-66.00385423966362
29133.0,Missouri,-41.43934997098084
29135.0,Missouri,-60.17569546120058
29137.0,Missouri,-55.48604427333974
29139.0,Missouri,-55.40615214588322
29141.0,Missouri,-56.592223103956464
29143.0,Missouri,-45.35816229441348
29145.0,Missouri,-58.4943245884387
29147.0,Missouri,-40.71685345739056
29149.0,Missouri,-60.111396743787495
29151.0,Missouri,-68.51904090267983
29153.0,Missouri,-64.70588235294117
29155.0,Missouri,-33.4660693545711
29157.0,Missouri,-61.64759725400459
29159.0,Missouri,-46.85550218099497
29161.0,Missouri,-42.81248315636285
29163.0,Missouri,-46.97913844486588
29165.0,Missouri,-12.020047049197096
29167.0,Missouri,-56.72455133328489
29169.0,Missouri,-51.556939501779354
29171.0,Missouri,-67.4765558397272
29173.0,Missouri,-53.75996961640713
29175.0,Missouri,-50.88757396449704
29177.0,Missouri,-36.93072039746067
29179.0,Missouri,-61.421988150098755
29181.0,Missouri,-66.8356263577118
29183.0,Missouri,-26.37944329743042
29185.0,Missouri,-55.399568034557234
29186.0,Missouri,-34.880151139449765
29187.0,Missouri,-45.3655774830152
29189.0,Missouri,16.367619809733945
29195.0,Missouri,-34.37567392710804
29197.0,Missouri,-59.45247933884296
29199.0,Missouri,-58.943089430894304
29201.0,Missouri,-55.592257765414935
29203.0,Missouri,-56.096311475409834
29205.0,Missouri,-58.924731182795696
29207.0,Missouri,-69.24234444360846
29209.0,Missouri,-61.99674050823926
29211.0,Missouri,-54.62590506838295
29213.0,Missouri,-59.12396342759941
29215.0,Missouri,-65.2336619204089
29217.0,Missouri,-56.12280497732296
29219.0,Missouri,-45.59047136340598
29221.0,Missouri,-55.182072829131656
29223.0,Missouri,-65.60565870910699
29225.0,Missouri,-57.71367138505644
29227.0,Missouri,-58.60420650095602
29229.0,Missouri,-68.19805394753048
29510.0,Missouri,63.57372075828373
30001.0,Montana,-45.57640750670241
30003.0,Montana,5.687986783101252
30005.0,Montana,-2.4590163934426172
30007.0,Montana,-56.65496329396745
30009.0,Montana,-32.04807210816224
30011.0,Montana,-77.35368956743002
30013.0,Montana,-21.57010210870383
30015.0,Montana,-36.38109873223203
30017.0,Montana,-47.849566055930566
30019.0,Montana,-58.41995841995842
30021.0,Montana,-57.910379515317786
30023.0,Montana,7.013789824060865
30025.0,Montana,-75.80862533692722
30027.0,Montana,-52.51712328767124
30029.0,Montana,-36.38959867728845
30031.0,Montana,0.824987457960944
30033.0,Montana,-86.2116991643454
30035.0,Montana,29.576354679802954
30037.0,Montana,-62.0253164556962
30039.0,Montana,-40.51772650534608
30041.0,Montana,-17.176105508145852
30043.0,Montana,-32.45457253500149
30045.0,Montana,-52.731788079470206
30047.0,Montana,-20.893710644108943
30049.0,Montana,-7.010267416903531
30051.0,Montana,-51.19667013527575
30053.0,Montana,-50.246516613076096
30055.0,Montana,-66.7924528301887
30057.0,Montana,-44.30724152365006
30059.0,Montana,-54.8618219037871
30061.0,Montana,-40.30815109343936
30063.0,Montana,15.696839687178013
30065.0,Montana,-66.9807455960672
30067.0,Montana,-14.79858959290523
30069.0,Montana,-77.01863354037266
30071.0,Montana,-64.71672040534315
30073.0,Montana,-38.96437752478884
30075.0,Montana,-71.88983855650521
30077.0,Montana,-52.89906943450251
30079.0,Montana,-66.18287373004355
30081.0,Montana,-38.0696932080156
30083.0,Montana,-66.4545267912133
30085.0,Montana,-6.489594742606791
30087.0,Montana,-36.663770634231106
30089.0,Montana,-51.53704014782463
30091.0,Montana,-41.63487738419619
30093.0,Montana,13.633600778020913
30095.0,Montana,-56.494972296326694
30097.0,Montana,-56.62078785002373
30099.0,Montana,-42.72271016311167
30101.0,Montana,-53.755522827687784
30103.0,Montana,-65.91422121896163
30105.0,Montana,-46.5331278890601
30107.0,Montana,-55.28541226215644
30109.0,Montana,-75.41589648798521
30111.0,Montana,-27.129999421195812
31001.0,Nebraska,-44.290683045955745
31003.0,Nebraska,-71.59402621152088
31005.0,Nebraska,-83.15018315018315
31007.0,Nebraska,-84.07960199004975
31009.0,Nebraska,-77.60252365930599
31011.0,Nebraska,-64.8881239242685
31013.0,Nebraska,-53.8586515028432
31015.0,Nebraska,-73.96193771626298
31017.0,Nebraska,-77.14464621164683
31019.0,Nebraska,-46.410147191064425
31021.0,Nebraska,-40.387858347386164
31023.0,Nebraska,-59.98492840994725
31025.0,Nebraska,-38.4133611691023
31027.0,Nebraska,-66.99095022624434
31029.0,Nebraska,-77.81875658587987
31031.0,Nebraska,-73.95766516998076
31033.0,Nebraska,-62.70430906389302
31035.0,Nebraska,-63.4584013050571
31037.0,Nebraska,-40.82140634723086
31039.0,Nebraska,-58.9837997054492
31041.0,Nebraska,-71.72682236376504
31043.0,Nebraska,-20.735785953177263
31045.0,Nebraska,-49.80957562568008
31047.0,Nebraska,-44.562825709322524
31049.0,Nebraska,-70.02032520325204
31051.0,Nebraska,-53.37886412652769
31053.0,Nebraska,-34.702814089767536
31055.0,Nebraska,2.3794570628823877
31057.0,Nebraska,-77.0199370409234
31059.0,Nebraska,-51.58109486569195
31061.0,Nebraska,-65.57083084279736
31063.0,Nebraska,-71.46084337349397
31065.0,Nebraska,-69.1025641025641
31067.0,Nebraska,-34.28542993630573
31069.0,Nebraska,-66.6046511627907
31071.0,Nebraska,-71.42857142857144
31073.0,Nebraska,-62.178217821782184
31075.0,Nebraska,-85.67901234567903
31077.0,Nebraska,-59.74468085106383
31079.0,Nebraska,-36.83590208522213
31081.0,Nebraska,-58.053557154276575
31083.0,Nebraska,-67.7947598253275
31085.0,Nebraska,-85.99221789883269
31087.0,Nebraska,-72.95640326975476
31089.0,Nebraska,-74.69714732317311
31091.0,Nebraska,-75.53956834532374
31093.0,Nebraska,-58.11623246492985
31095.0,Nebraska,-44.70520892959359
31097.0,Nebraska,-37.912876974629015
31099.0,Nebraska,-60.10315533980581
31101.0,Nebraska,-66.03867129400099
31103.0,Nebraska,-87.68267223382045
31105.0,Nebraska,-65.5933214072749
31107.0,Nebraska,-59.97569866342649
31109.0,Nebraska,0.22756803183016672
31111.0,Nebraska,-57.34920339718553
31113.0,Nebraska,-81.23620309050773
31115.0,Nebraska,-71.42857142857143
31117.0,Nebraska,-84.66898954703832
31119.0,Nebraska,-55.19765739385066
31121.0,Nebraska,-61.35163674762407
31123.0,Nebraska,-68.71887732005433
31125.0,Nebraska,-60.45650832819247
31127.0,Nebraska,-42.106928187282506
31129.0,Nebraska,-62.26757369614512
31131.0,Nebraska,-38.01796969290599
31133.0,Nebraska,-52.37377543330821
31135.0,Nebraska,-72.57731958762886
31137.0,Nebraska,-69.79765708200213
31139.0,Nebraska,-73.55371900826447
31141.0,Nebraska,-57.638744543753894
31143.0,Nebraska,-62.54841208365607
31145.0,Nebraska,-69.88394584139266
31147.0,Nebraska,-51.27463863337712
31149.0,Nebraska,-77.31829573934837
31151.0,Nebraska,-24.746884735202492
31153.0,Nebraska,-21.233556713824775
31155.0,Nebraska,-46.33517495395948
31157.0,Nebraska,-47.9779283369421
31159.0,Nebraska,-45.17798535723301
31161.0,Nebraska,-73.77300613496932
31163.0,Nebraska,-51.493960584869676
31165.0,Nebraska,-72.69021739130434
31167.0,Nebraska,-63.19171724384148
31169.0,Nebraska,-57.69516728624536
31171.0,Nebraska,-79.89821882951655
31173.0,Nebraska,-5.938697318007662
31175.0,Nebraska,-65.35147392290249
31177.0,Nebraska,-44.32237813884787
31179.0,Nebraska,-49.20550847457627
31181.0,Nebraska,-59.95316159250586
31183.0,Nebraska,-67.74193548387098
31185.0,Nebraska,-55.06973828553519
32001.0,Nevada,-51.38050831961968
32003.0,Nevada,10.710989681368588
32005.0,Nevada,-32.13555675094137
32007.0,Nevada,-54.690446683549766
32009.0,Nevada,-62.411347517730505
32011.0,Nevada,-75.99531615925059
32013.0,Nevada,-48.73309497901445
32015.0,Nevada,-59.055118110236215
32017.0,Nevada,-65.0093808630394
32019.0,Nevada,-41.49061526807508
32021.0,Nevada,-27.140711066599902
32023.0,Nevada,-42.00051033426894
32027.0,Nevada,-49.091826437941464
32029.0,Nevada,-33.77638780297107
32031.0,Nevada,1.2486363138312342
32033.0,Nevada,-53.43228200371058
32510.0,Nevada,-14.051007355292612
33001.0,New Hampshire,-16.544442859181054
33003.0,New Hampshire,-5.564559697460837
33005.0,New Hampshire,12.383339300632535
33007.0,New Hampshire,-8.888462276828562
33009.0,New Hampshire,18.557949639585082
33011.0,New Hampshire,-0.19798559001106497
33013.0,New Hampshire,3.017406273909721
33015.0,New Hampshire,-5.761323676929358
33017.0,New Hampshire,8.437681159420286
33019.0,New Hampshire,-2.5834325265617437
34001.0,New Jersey,7.020146473301445
34003.0,New Jersey,13.279878653743417
34005.0,New Jersey,14.822579392809999
34007.0,New Jersey,32.69577037141646
34009.0,New Jersey,-19.900660892410002
34011.0,New Jersey,6.143989334123397
34013.0,New Jersey,57.137849189860226
34015.0,New Jersey,-0.4830086998896377
34017.0,New Jersey,52.36421652421652
34019.0,New Jersey,-13.854537240950933
34021.0,New Jersey,37.42565275444167
34023.0,New Jersey,21.493581762761337
34025.0,New Jersey,-9.396997871981725
34027.0,New Jersey,-4.321608842885446
34029.0,New Jersey,-33.50646226518249
34031.0,New Jersey,22.51362922351926
34033.0,New Jersey,-15.179358513595986
34035.0,New Jersey,12.848521885264681
34037.0,New Jersey,-30.280873107951322
34039.0,New Jersey,35.72474377745241
34041.0,New Jersey,-25.544317166301084
35001.0,New Mexico,17.73780137041164
35003.0,New Mexico,-50.61005368472426
35005.0,New Mexico,-36.199496818114554
35006.0,New Mexico,6.771673074538015
35007.0,New Mexico,-8.55213803450863
35009.0,New Mexico,-44.23335826477188
35011.0,New Mexico,-46.92307692307692
35013.0,New Mexico,17.796682142452724
35015.0,New Mexico,-41.25692784868053
35017.0,New Mexico,7.7121223948169515
35019.0,New Mexico,20.525451559934325
35021.0,New Mexico,-29.411764705882348
35023.0,New Mexico,-6.730769230769226
35025.0,New Mexico,-48.3570460704607
35027.0,New Mexico,-40.047180408896864
35028.0,New Mexico,20.238860817638948
35029.0,New Mexico,-3.8793694311171976
35031.0,New Mexico,39.03607796157213
35033.0,New Mexico,35.682097501024174
35035.0,New Mexico,-28.728813559322028
35037.0,New Mexico,-33.45464725643897
35039.0,New Mexico,40.28095174082537
35041.0,New Mexico,-40.84033613445378
35043.0,New Mexico,2.92105689739018
35045.0,New Mexico,-32.706571242680546
35047.0,New Mexico,46.246860757138876
35049.0,New Mexico,51.04152084441583
35051.0,New Mexico,-26.98320787492762
35053.0,New Mexico,10.148514851485146
35055.0,New Mexico,52.03800786369594
35057.0,New Mexico,-30.50284629981024
35059.0,New Mexico,-52.64394829612221
35061.0,New Mexico,-8.6039431719339
36000.0,Missouri,56.82770740507462
36001.0,New York,25.22134019881284
36003.0,New York,-40.88915043869035
36005.0,New York,79.05672278372654
36007.0,New York,-2.0111069802026194
36009.0,New York,-32.71717852443759
36011.0,New York,-11.642348969010008
36013.0,New York,-23.053803886860642
36015.0,New York,-17.55308840222598
36017.0,New York,-25.525793650793645
36019.0,New York,1.9000155738981448
36021.0,New York,4.944663775807392
36023.0,New York,-5.576961074886384
36025.0,New York,-26.85428455941794
36027.0,New York,0.35437701437364666
36029.0,New York,6.409678371200947
36031.0,New York,-1.1383435939133477
36033.0,New York,-5.4506842850401185
36035.0,New York,-32.83680588290751
36037.0,New York,-35.05220944309927
36039.0,New York,-25.705215419501137
36041.0,New York,-34.57364341085271
36043.0,New York,-32.81660636069321
36045.0,New York,-20.80238518673501
36047.0,New York,62.00420801757686
36049.0,New York,-37.562913907284766
36051.0,New York,-21.95398088641737
36053.0,New York,-14.19970729111229
36055.0,New York,14.954426521751628
36057.0,New York,-24.698226094258416
36059.0,New York,5.930448516171168
36061.0,New York,76.85065454398682
36063.0,New York,-17.750698036839026
36065.0,New York,-19.442033205507144
36067.0,New York,13.763193245058524
36069.0,New York,-7.263959585135289
36071.0,New York,-5.503844863538589
36073.0,New York,-39.47496947496947
36075.0,New York,-21.986301369863014
36077.0,New York,-11.13059061866916
36079.0,New York,-15.769207009451634
36081.0,New York,53.5959719868938
36083.0,New York,-1.4099661831698427
36085.0,New York,-15.082891246684355
36087.0,New York,6.241163102297037
36089.0,New York,-8.820675213238673
36091.0,New York,-3.209634161305594
36093.0,New York,7.125445897740782
36095.0,New York,-32.67615658362989
36097.0,New York,-22.332421340629274
36099.0,New York,-11.00858369098713
36101.0,New York,-34.05790200466644
36103.0,New York,-6.843115783540355
36105.0,New York,-11.226840260390581
36107.0,New York,-25.714157585541948
36109.0,New York,43.39238014902293
36111.0,New York,9.95021817958331
36113.0,New York,-8.469179826795724
36115.0,New York,-18.39530332681018
36117.0,New York,-24.96283417743846
36119.0,New York,33.682709108414244
36121.0,New York,-49.35830731876516
36123.0,New York,-19.878799920524536
37001.0,North Carolina,-12.622791854631302
37003.0,North Carolina,-55.42115921405506
37005.0,North Carolina,-47.18720602069614
37007.0,North Carolina,12.830725462304414
37009.0,North Carolina,-44.040524433849825
37011.0,North Carolina,-55.873439204752096
37013.0,North Carolina,-24.14153229175369
37015.0,North Carolina,24.842195356798968
37017.0,North Carolina,-9.385418632446374
37019.0,North Carolina,-28.438501265526476
37021.0,North Carolina,14.203977055999772
37023.0,North Carolina,-38.50719424460432
37025.0,North Carolina,-19.614316800480232
37027.0,North Carolina,-50.09911894273128
37029.0,North Carolina,-45.38553735517378
37031.0,North Carolina,-44.01683385828855
37033.0,North Carolina,-11.147244805781384
37035.0,North Carolina,-37.46734668491106
37037.0,North Carolina,9.937514115787096
37039.0,North Carolina,-56.30068401382132
37041.0,North Carolina,-14.139457664637519
37043.0,North Carolina,-51.08153078202996
37045.0,North Carolina,-30.25317305755155
37047.0,North Carolina,-21.949266812742295
37049.0,North Carolina,-21.49103210569988
37051.0,North Carolina,15.95219048515363
37053.0,North Carolina,-49.33301760202069
37055.0,North Carolina,-21.612524861033194
37057.0,North Carolina,-48.37020412525382
37059.0,North Carolina,-47.49034749034749
37061.0,North Carolina,-18.8626774069812
37063.0,North Carolina,59.50017292838204
37065.0,North Carolina,31.997910471751197
37067.0,North Carolina,10.368903943649336
37069.0,North Carolina,-11.505532139093773
37071.0,North Carolina,-31.754311372898755
37073.0,North Carolina,-9.068991097922847
37075.0,North Carolina,-60.340690978886755
37077.0,North Carolina,-2.493327971337699
37079.0,North Carolina,-9.499691167387269
37081.0,North Carolina,19.885394611604283
37083.0,North Carolina,26.689712719036834
37085.0,North Carolina,-23.612286985780962
37087.0,North Carolina,-27.519770885540403
37089.0,North Carolina,-27.4718096809681
37091.0,North Carolina,37.41409778126841
37093.0,North Carolina,10.78442128359847
37095.0,North Carolina,-14.019097222222221
37097.0,North Carolina,-36.35835139946953
37099.0,North Carolina,-11.526746112328333
37101.0,North Carolina,-30.27622251452118
37103.0,North Carolina,-17.702044790652394
37105.0,North Carolina,-12.928560038271407
37107.0,North Carolina,-3.652031185884283
37109.0,North Carolina,-47.24533393298854
37111.0,North Carolina,-49.81635220125786
37113.0,North Carolina,-40.88756061802188
37115.0,North Carolina,-25.352737598722165
37117.0,North Carolina,-0.4262788365095247
37119.0,North Carolina,29.405084412412208
37121.0,North Carolina,-57.880434782608695
37123.0,North Carolina,-25.823223570190642
37125.0,North Carolina,-29.08280621046579
37127.0,North Carolina,-0.17622993810972076
37129.0,North Carolina,-3.900629998659575
37131.0,North Carolina,26.015434606011375
37133.0,North Carolina,-34.31871882383829
37135.0,North Carolina,50.23803740587805
37137.0,North Carolina,-26.346433770014563
37139.0,North Carolina,2.501293772641027
37141.0,North Carolina,-29.71131432669894
37143.0,North Carolina,-27.698270721526526
37145.0,North Carolina,-17.088962528677037
37147.0,North Carolina,7.616079079066651
37149.0,North Carolina,-27.739162246204494
37151.0,North Carolina,-56.114595431668604
37153.0,North Carolina,-9.737168874172198
37155.0,North Carolina,-4.273336923001615
37157.0,North Carolina,-29.807464875348877
37159.0,North Carolina,-36.368438223368386
37161.0,North Carolina,-47.37849341736232
37163.0,North Carolina,-16.549676025917925
37165.0,North Carolina,7.632107983917287
37167.0,North Carolina,-49.70418156900759
37169.0,North Carolina,-55.21507760532151
37171.0,North Carolina,-50.2640079512983
37173.0,North Carolina,-22.354670150228614
37175.0,North Carolina,-22.172477474956622
37177.0,North Carolina,-14.663599769982753
37179.0,North Carolina,-30.621511682906068
37181.0,North Carolina,24.513190168694003
37183.0,North Carolina,20.21401604172668
37185.0,North Carolina,32.503556187766705
37187.0,North Carolina,15.344687753446877
37189.0,North Carolina,1.4707353676838437
37191.0,North Carolina,-11.38314032630354
37193.0,North Carolina,-54.68430470347647
37195.0,North Carolina,5.590664743673791
37197.0,North Carolina,-60.82614616432138
37199.0,North Carolina,-32.01807228915662
38001.0,North Dakota,-56.89655172413793
38003.0,North Dakota,-29.24775449101797
38005.0,North Dakota,-4.326205867727502
38007.0,North Dakota,-72.06611570247935
38009.0,North Dakota,-50.31482541499713
38011.0,North Dakota,-68.21488528259653
38013.0,North Dakota,-73.76425855513308
38015.0,North Dakota,-45.12599262177202
38017.0,North Dakota,-10.461389985276107
38019.0,North Dakota,-43.918245264207386
38021.0,North Dakota,-46.24013294557541
38023.0,North Dakota,-51.02543068088597
38025.0,North Dakota,-62.99598751671868
38027.0,North Dakota,-35.41835905767668
38029.0,North Dakota,-73.80111055022716
38031.0,North Dakota,-52.00698080279233
38033.0,North Dakota,-72.83176593521421
38035.0,North Dakota,-18.076733080849657
38037.0,North Dakota,-66.8356263577118
38039.0,North Dakota,-43.399209486166015
38041.0,North Dakota,-68.05555555555556
38043.0,North Dakota,-67.73255813953489
38045.0,North Dakota,-45.51371455137145
38047.0,North Dakota,-72.53983130271789
38049.0,North Dakota,-55.319148936170215
38051.0,North Dakota,-59.820193637621024
38053.0,North Dakota,-63.613013698630134
38055.0,North Dakota,-52.2859830667921
38057.0,North Dakota,-67.0226398974797
38059.0,North Dakota,-52.14754926730673
38061.0,North Dakota,-33.17096931320019
38063.0,North Dakota,-28.47990681421082
38065.0,North Dakota,-69.91150442477876
38067.0,North Dakota,-48.430066603235026
38069.0,North Dakota,-48.57556735876388
38071.0,North Dakota,-32.27144203581527
38073.0,North Dakota,-15.769393810936833
38075.0,North Dakota,-61.252900232018554
38077.0,North Dakota,-35.603266596417285
38079.0,North Dakota,23.488681757656458
38081.0,North Dakota,-19.729594391587383
38083.0,North Dakota,-70.52096569250318
38085.0,North Dakota,40.42207792207793
38087.0,North Dakota,-74.18604651162791
38089.0,North Dakota,-64.94075637071903
38091.0,North Dakota,-17.71771771771771
38093.0,North Dakota,-41.55588380108321
38095.0,North Dakota,-36.9922212618842
38097.0,North Dakota,-26.03610475464023
38099.0,North Dakota,-39.43054357204487
38101.0,North Dakota,-46.804319276229386
38103.0,North Dakota,-57.78430549727234
38105.0,North Dakota,-65.07378777231202
39001.0,Ohio,-55.75314728409191
39003.0,Ohio,-37.4624133873709
39005.0,Ohio,-47.79585197234648
39007.0,Ohio,-18.941933589448702
39009.0,Ohio,17.03630744149713
39011.0,Ohio,-62.12384136792652
39013.0,Ohio,-39.59578433262644
39015.0,Ohio,-52.12424134237773
39017.0,Ohio,-27.803887505105294
39019.0,Ohio,-46.657488144408745
39021.0,Ohio,-44.3935041979673
39023.0,Ohio,-19.334516270816714
39025.0,Ohio,-41.164838934231895
39027.0,Ohio,-52.32663989290495
39029.0,Ohio,-41.652778078396565
39031.0,Ohio,-43.544238683127574
39033.0,Ohio,-46.71206529084576
39035.0,Ohio,35.450844785383765
39037.0,Ohio,-60.987286140323334
39039.0,Ohio,-34.740545294635
39041.0,Ohio,-16.075486231465433
39043.0,Ohio,-9.556123263611696
39045.0,Ohio,-26.65231165910057
39047.0,Ohio,-47.088335423759176
39049.0,Ohio,26.132601438551816
39051.0,Ohio,-35.99528857479388
39053.0,Ohio,-55.63374835666228
39055.0,Ohio,-25.345908171642535
39057.0,Ohio,-23.940237973075327
39059.0,Ohio,-42.79760826236637
39061.0,Ohio,10.279412088220987
39063.0,Ohio,-40.45748549537795
39065.0,Ohio,-47.15308280462014
39067.0,Ohio,-48.1706455714084
39069.0,Ohio,-39.80045937410277
39071.0,Ohio,-55.38619534079238
39073.0,Ohio,-36.78143012930364
39075.0,Ohio,-62.710331101863574
39077.0,Ohio,-36.3775469114923
39079.0,Ohio,-49.09807931059666
39081.0,Ohio,-35.53305797956584
39083.0,Ohio,-38.20545891867397
39085.0,Ohio,-15.362249023622319
39087.0,Ohio,-44.029766602773705
39089.0,Ohio,-28.83604596367855
39091.0,Ohio,-52.43150526169394
39093.0,Ohio,0.09319730794951653
39095.0,Ohio,17.784830630302295
39097.0,Ohio,-39.62984384037015
39099.0,Ohio,3.2718645717463914
39101.0,Ohio,-34.3173011169364
39103.0,Ohio,-24.764427128363963
39105.0,Ohio,-50.56584877315974
39107.0,Ohio,-65.00046027800792
39109.0,Ohio,-45.43368604695263
39111.0,Ohio,-47.181751287711556
39113.0,Ohio,-0.7328659199925696
39115.0,Ohio,-41.82834083501475
39117.0,Ohio,-49.47425670775925
39119.0,Ohio,-34.962558460165994
39121.0,Ohio,-55.3467487111259
39123.0,Ohio,-19.659735349716442
39125.0,Ohio,-48.71228031391621
39127.0,Ohio,-40.61353784594864
39129.0,Ohio,-42.622752071125475
39131.0,Ohio,-36.7286808653927
39133.0,Ohio,-9.947595844442397
39135.0,Ohio,-54.077315827862876
39137.0,Ohio,-64.14983748068417
39139.0,Ohio,-37.13732024486544
39141.0,Ohio,-27.307439104674124
39143.0,Ohio,-22.774925117672232
39145.0,Ohio,-37.090696465696475
39147.0,Ohio,-30.937591195230755
39149.0,Ohio,-60.433866891322666
39151.0,Ohio,-17.257573941873666
39153.0,Ohio,8.616980451897248
39155.0,Ohio,-6.258526070249616
39157.0,Ohio,-35.67536147642228
39159.0,Ohio,-37.83586714790914
39161.0,Ohio,-56.441539578794476
39163.0,Ohio,-46.01962922573609
39165.0,Ohio,-37.447022606530396
39167.0,Ohio,-41.84986595174263
39169.0,Ohio,-34.57966421278559
39171.0,Ohio,-43.8005546568061
39173.0,Ohio,-8.05085404330054
39175.0,Ohio,-46.76170694864048
40001.0,Oklahoma,-52.28005527406726
40003.0,Oklahoma,-76.04074402125775
40005.0,Oklahoma,-65.54404145077719
40007.0,Oklahoma,-81.00757913508694
40009.0,Oklahoma,-70.8156779661017
40011.0,Oklahoma,-57.28974426575271
40013.0,Oklahoma,-55.536257056013895
40015.0,Oklahoma,-43.45314505776636
40017.0,Oklahoma,-51.21748254278374
40019.0,Oklahoma,-52.60602136613791
40021.0,Oklahoma,-27.519708914493634
40023.0,Oklahoma,-57.85108735716918
40025.0,Oklahoma,-82.66913809082484
40027.0,Oklahoma,-21.661946094106895
40029.0,Oklahoma,-61.98416006669446
40031.0,Oklahoma,-23.707161282397742
40033.0,Oklahoma,-62.644119907763255
40035.0,Oklahoma,-52.39412273120138
40037.0,Oklahoma,-54.575095386749915
40039.0,Oklahoma,-54.28327483160991
40041.0,Oklahoma,-54.18045304148639
40043.0,Oklahoma,-77.5355871886121
40045.0,Oklahoma,-79.69348659003832
40047.0,Oklahoma,-53.486872409028095
40049.0,Oklahoma,-60.66755167836145
40051.0,Oklahoma,-60.27999641030243
40053.0,Oklahoma,-69.92276238073603
40055.0,Oklahoma,-61.128691983122366
40057.0,Oklahoma,-50.15353121801433
40059.0,Oklahoma,-78.98599066044028
40061.0,Oklahoma,-59.49767834529337
40063.0,Oklahoma,-53.62350861688025
40065.0,Oklahoma,-57.59672047143222
40067.0,Oklahoma,-65.74468085106383
40069.0,Oklahoma,-57.41662518666003
40071.0,Oklahoma,-50.193417842052014
40073.0,Oklahoma,-71.27711629424239
40075.0,Oklahoma,-52.3618665903235
40077.0,Oklahoma,-56.78007889546352
40079.0,Oklahoma,-58.719005864932356
40081.0,Oklahoma,-60.06417112299465
40083.0,Oklahoma,-49.44939143263606
40085.0,Oklahoma,-57.71971496437054
40087.0,Oklahoma,-60.95029066318662
40089.0,Oklahoma,-63.90080179004289
40091.0,Oklahoma,-42.471430365440156
40093.0,Oklahoma,-77.42882301144701
40095.0,Oklahoma,-56.627822286962854
40097.0,Oklahoma,-51.74015397340459
40099.0,Oklahoma,-55.861070911722145
40101.0,Oklahoma,-29.179055170135456
40103.0,Oklahoma,-57.687576875768755
40105.0,Oklahoma,-60.86853906065613
40107.0,Oklahoma,-47.09611970580775
